"Geographic code","Geographic name","Geographic Type","Geographic Name, province or territory","Geographic Code, province or territory","Geographic code, census division","Geographic code, census metropolitan area or census agglomeration","Global non-response rate","Data quality flag","Age","Knowledge of official languages - Total (2016 counts)","Knowledge of official languages - English only (2016 counts)","Knowledge of official languages - French only (2016 counts)","Knowledge of official languages - English and French (2016 counts)","Knowledge of official languages - Neither English nor French (2016 counts)","Knowledge of official languages - Total (% distribution (2016))","Knowledge of official languages - English only (% distribution (2016))","Knowledge of official languages - French only (% distribution (2016))","Knowledge of official languages - English and French (% distribution (2016))","Knowledge of official languages - Neither English nor French (% distribution (2016))"
"3514020","Port Hope","Municipality","Ontario","35","14","528","4.7","00000","15 to 24","1755","1570","0","185","0","100","89.5","0","10.5","0"
"3514020","Port Hope","Municipality","Ontario","35","14","528","4.7","00000","15 to 19","860","750","0","110","0","100","87.2","0","12.8","0"
"3514020","Port Hope","Municipality","Ontario","35","14","528","4.7","00000","20 to 24","900","820","0","75","0","100","91.1","0","8.3","0"
"3514020","Port Hope","Municipality","Ontario","35","14","528","4.7","00000","25 to 44","3285","3055","5","220","10","100","93","0.2","6.7","0.3"
"3514020","Port Hope","Municipality","Ontario","35","14","528","4.7","00000","45 to 64","5260","4930","0","320","5","100","93.7","0","6.1","0.1"
"3514020","Port Hope","Municipality","Ontario","35","14","528","4.7","00000","65 and over","3905","3665","5","235","10","100","93.9","0.1","6","0.3"
"3514020","Port Hope","Municipality","Ontario","35","14","528","4.7","00000","65 to 74","2445","2285","0","155","0","100","93.5","0","6.3","0"
"3514020","Port Hope","Municipality","Ontario","35","14","528","4.7","00000","75 and over","1465","1380","0","75","10","100","94.2","0","5.1","0.7"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","Total","19145","17585","0","1530","30","100","91.9","0","8","0.2"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","0 to 14","2440","2135","0","305","10","100","87.5","0","12.5","0.4"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","0 to 4","735","725","0","10","5","100","98.6","0","1.4","0.7"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","5 to 9","825","700","0","125","5","100","84.8","0","15.2","0.6"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","10 to 14","875","710","0","170","0","100","81.1","0","19.4","0"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","15 to 24","1845","1610","0","235","5","100","87.3","0","12.7","0.3"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","15 to 19","965","820","0","150","0","100","85","0","15.5","0"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","20 to 24","875","790","0","85","0","100","90.3","0","9.7","0"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","25 to 44","3475","3200","0","265","5","100","92.1","0","7.6","0.1"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","45 to 64","5525","5180","5","330","5","100","93.8","0.1","6","0.1"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","65 and over","5855","5455","0","395","10","100","93.2","0","6.7","0.2"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","65 to 74","3030","2815","0","215","5","100","92.9","0","7.1","0.2"
"3514021","Cobourg","Town","Ontario","35","14","527","4.5","00000","75 and over","2830","2640","0","180","10","100","93.3","0","6.4","0.4"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","Total","5905","5655","0","245","0","100","95.8","0","4.1","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","0 to 14","825","800","0","20","0","100","97","0","2.4","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","0 to 4","255","250","0","5","0","100","98","0","2","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","5 to 9","270","265","0","5","0","100","98.1","0","1.9","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","10 to 14","295","280","0","15","0","100","94.9","0","5.1","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","15 to 24","590","575","0","15","0","100","97.5","0","2.5","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","15 to 19","310","295","0","10","0","100","95.2","0","3.2","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","20 to 24","285","275","0","5","0","100","96.5","0","1.8","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","25 to 44","1125","1075","0","45","0","100","95.6","0","4","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","45 to 64","2010","1910","0","90","0","100","95","0","4.5","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","65 and over","1365","1295","0","65","0","100","94.9","0","4.8","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","65 to 74","895","835","0","55","0","100","93.3","0","6.1","0"
"3512030","Tweed","Municipality","Ontario","35","12","","6.0","00000","75 and over","475","460","0","10","0","100","96.8","0","2.1","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","Total","7695","7305","0","390","0","100","94.9","0","5.1","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","0 to 14","1240","1170","5","70","5","100","94.4","0.4","5.6","0.4"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","0 to 4","375","365","0","10","0","100","97.3","0","2.7","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","5 to 9","410","380","0","30","0","100","92.7","0","7.3","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","10 to 14","455","415","0","35","0","100","91.2","0","7.7","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","15 to 24","865","830","0","35","0","100","96","0","4","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","15 to 19","455","435","0","25","0","100","95.6","0","5.5","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","20 to 24","410","395","0","15","0","100","96.3","0","3.7","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","25 to 44","1640","1545","0","100","0","100","94.2","0","6.1","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","45 to 64","2690","2565","0","125","5","100","95.4","0","4.6","0.2"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","65 and over","1260","1200","0","60","0","100","95.2","0","4.8","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","65 to 74","885","835","0","45","0","100","94.4","0","5.1","0"
"3511030","Stone Mills","Township","Ontario","35","11","","3.2","00000","75 and over","375","360","0","15","0","100","96","0","4","0"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","Total","49885","46495","25","3170","195","100","93.2","0.1","6.4","0.4"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","0 to 14","7875","7255","15","570","35","100","92.1","0.2","7.2","0.4"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","0 to 4","2610","2540","10","45","20","100","97.3","0.4","1.7","0.8"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","5 to 9","2670","2515","5","140","10","100","94.2","0.2","5.2","0.4"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","10 to 14","2595","2200","0","385","5","100","84.8","0","14.8","0.2"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","15 to 24","5890","5320","5","555","10","100","90.3","0.1","9.4","0.2"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","15 to 19","2755","2415","5","330","5","100","87.7","0.2","12","0.2"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","20 to 24","3140","2910","5","225","10","100","92.7","0.2","7.2","0.3"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","25 to 44","11695","10830","5","825","40","100","92.6","0","7.1","0.3"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","45 to 64","14255","13440","0","760","50","100","94.3","0","5.3","0.4"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","65 and over","10165","9650","0","455","60","100","94.9","0","4.5","0.6"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","65 to 74","5545","5250","0","270","20","100","94.7","0","4.9","0.4"
"3512005","Belleville","City","Ontario","35","12","522","4.0","00000","75 and over","4620","4400","5","185","35","100","95.2","0.1","4","0.8"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","Total","43190","39075","155","3880","75","100","90.5","0.4","9","0.2"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","0 to 14","6970","6130","100","730","15","100","87.9","1.4","10.5","0.2"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","0 to 4","2250","2060","60","120","10","100","91.6","2.7","5.3","0.4"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","5 to 9","2435","2150","40","245","0","100","88.3","1.6","10.1","0"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","10 to 14","2285","1930","5","355","0","100","84.5","0.2","15.5","0"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","15 to 24","4925","4395","0","520","5","100","89.2","0","10.6","0.1"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","15 to 19","2505","2195","0","305","5","100","87.6","0","12.2","0.2"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","20 to 24","2420","2200","0","220","5","100","90.9","0","9.1","0.2"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","25 to 44","9935","8710","40","1180","10","100","87.7","0.4","11.9","0.1"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","45 to 64","13170","12170","15","970","25","100","92.4","0.1","7.4","0.2"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","65 and over","8185","7670","5","485","25","100","93.7","0.1","5.9","0.3"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","65 to 74","4815","4500","5","305","10","100","93.5","0.1","6.3","0.2"
"3512015","Quinte West","City","Ontario","35","12","522","3.6","00000","75 and over","3375","3170","0","185","15","100","93.9","0","5.5","0.4"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","Total","44850","42340","5","2235","275","100","94.4","0","5","0.6"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","0 to 14","7500","6975","5","475","45","100","93","0.1","6.3","0.6"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","0 to 4","2505","2430","5","35","40","100","97","0.2","1.4","1.6"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","5 to 9","2510","2315","0","195","0","100","92.2","0","7.8","0"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","10 to 14","2485","2230","0","250","0","100","89.7","0","10.1","0"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","15 to 24","5595","5255","0","340","5","100","93.9","0","6.1","0.1"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","15 to 19","2835","2630","0","205","0","100","92.8","0","7.2","0"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","20 to 24","2765","2630","0","130","5","100","95.1","0","4.7","0.2"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","25 to 44","11190","10530","0","630","25","100","94.1","0","5.6","0.2"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","45 to 64","14240","13585","0","580","80","100","95.4","0","4.1","0.6"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","65 and over","6325","5995","5","210","115","100","94.8","0.1","3.3","1.8"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","65 to 74","3890","3675","0","155","55","100","94.5","0","4","1.4"
"3519070","Georgina","Town","Ontario","35","19","535","3.3","00000","75 and over","2435","2320","0","55","60","100","95.3","0","2.3","2.5"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","Total","2704420","2323235","2725","245695","132765","100","85.9","0.1","9.1","4.9"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","0 to 14","397370","342250","860","39340","14920","100","86.1","0.2","9.9","3.8"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","0 to 4","135625","118575","500","3805","12745","100","87.4","0.4","2.8","9.4"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","5 to 9","134805","119475","215","13620","1495","100","88.6","0.2","10.1","1.1"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","10 to 14","126945","104200","140","21920","685","100","82.1","0.1","17.3","0.5"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","15 to 24","339115","295660","185","41005","2270","100","87.2","0.1","12.1","0.7"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","15 to 19","145120","123130","100","21080","810","100","84.8","0.1","14.5","0.6"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","20 to 24","193995","172525","90","19925","1460","100","88.9","0","10.3","0.8"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","25 to 44","833220","728265","605","88845","15500","100","87.4","0.1","10.7","1.9"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","45 to 64","725155","629765","550","53965","40875","100","86.8","0.1","7.4","5.6"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","65 and over","409550","327305","515","22535","59195","100","79.9","0.1","5.5","14.5"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","65 to 74","221695","184160","250","14720","22560","100","83.1","0.1","6.6","10.2"
"3520005","Toronto","City","Ontario","35","20","535","3.8","00000","75 and over","187860","143145","265","7810","36635","100","76.2","0.1","4.2","19.5"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","Total","717855","639590","645","51940","25680","100","89.1","0.1","7.2","3.6"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","0 to 14","120815","102770","205","13590","4255","100","85.1","0.2","11.2","3.5"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","0 to 4","35410","30985","95","690","3645","100","87.5","0.3","1.9","10.3"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","5 to 9","41450","36925","80","4045","405","100","89.1","0.2","9.8","1"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","10 to 14","43955","34855","35","8860","210","100","79.3","0.1","20.2","0.5"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","15 to 24","102705","90280","40","12025","360","100","87.9","0","11.7","0.4"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","15 to 19","49135","41655","25","7325","135","100","84.8","0.1","14.9","0.3"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","20 to 24","53570","48620","20","4700","225","100","90.8","0","8.8","0.4"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","25 to 44","185215","171255","130","11685","2140","100","92.5","0.1","6.3","1.2"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","45 to 64","210370","192840","110","10895","6525","100","91.7","0.1","5.2","3.1"
"3521005","Mississauga","City","Ontario","35","21","535","2.5","00000","65 and over","98750","82450","155","3740","12400","100","83.5","0.2","3.8","12.6"
